facility_id,dynamic,method,commit_target,commit_rate,MAE_cars,MAE_pct,committed_PICP,committed_MPIW,gamma,n_cal_b,n_test,degenerate,abst_lift_night,abst_lift_am_rush,abst_lift_midday,abst_lift_pm_rush,abst_lift_evening
17,True,width-ACQR,0.1,0.13596059113300493,0.36740512773270534,1.008831389863509,0.8985507246376812,1.5820572346212078,0.02,380,1015,False,0.7878133189301647,0.8740438521474723,1.1573546180159635,1.1573546180159635,1.1573546180159635
17,True,random,0.1,0.13596059113300493,1.898446135803327,5.212807087321965,0.8956521739130434,7.8480838955500944,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.2,0.3566502463054187,0.7671079375045604,2.1063466684413577,0.9116022099447514,2.9181311241627794,0.02,380,1015,False,0.3599580881760297,0.8176604772843287,1.2807963246554366,1.4907355166886076,1.5410793052446956
17,True,random,0.2,0.3566502463054187,1.8909576219198023,5.192244914127081,0.8918508287292817,7.815309687507418,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.3,0.503448275862069,0.9805356136414682,2.6923824172651463,0.9119373776908023,3.796032233203533,0.02,380,1015,False,0.20492202729044834,0.9125434027777777,1.2083333333333333,1.8372319688109162,1.4114434947768282
17,True,random,0.3,0.503448275862069,1.901100119417809,5.220094470584674,0.8922700587084149,7.828219048998269,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.4,0.6098522167487684,1.1436766007581116,3.1403395532807457,0.9063004846526656,4.460720677932626,0.02,380,1015,False,0.07194754563175616,1.0012231691919191,1.2918181818181818,1.8436558568137515,1.4020547353880688
17,True,random,0.4,0.6098522167487684,1.8991800082661157,5.21482217508404,0.89281098546042,7.777648392159927,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.5,0.6768472906403941,1.2413650713440583,3.4085753184237926,0.901018922852984,4.911793384871175,0.02,380,1015,False,0.043431750106974754,0.9670350609756097,1.3244512195121951,1.8820425046355727,1.4017875755680633
17,True,random,0.5,0.6768472906403941,1.897186661012142,5.209348785822663,0.8942503639010188,7.808122502326472,0.02,380,1015,False,,,,,
17,True,width-ACQR,0.6,0.7241379310344828,1.3950464631646813,3.8305580301603346,0.8938775510204081,5.249427791667835,0.02,380,1015,False,0.02543859649122807,0.8684895833333333,1.2905,2.0350877192982457,1.456196581196581
