arm,fold,facility_id,dynamic,low_info,partition,cell,method,PICP,MPIW,n_cell,cramers_v,degenerate
A_folds,F2,8,True,True,time_of_day,midday,split-CP,0.0,21.8129007936508,202,1.0,False
A_folds,F2,8,True,True,time_of_day,pm_rush,split-CP,0.0,21.8129007936508,136,1.0,False
A_folds,F2,8,True,True,time_of_day,evening,split-CP,0.5964912280701754,17.7906246170983,114,1.0,False
A_folds,F2,8,True,True,time_of_day,night,split-CP,0.3049645390070922,19.43063679218733,141,1.0,False
A_folds,F2,8,True,True,time_of_day,am_rush,split-CP,0.0,21.8129007936508,96,1.0,False
A_folds,F2,8,True,True,time_of_day,midday,Mondrian-split-CP,0.0,18.865456349206344,202,1.0,False
A_folds,F2,8,True,True,time_of_day,pm_rush,Mondrian-split-CP,0.0,28.41016666666667,136,1.0,False
A_folds,F2,8,True,True,time_of_day,evening,Mondrian-split-CP,0.543859649122807,12.056229172468212,114,1.0,False
A_folds,F2,8,True,True,time_of_day,night,Mondrian-split-CP,0.3900709219858156,31.399213507073444,141,1.0,False
A_folds,F2,8,True,True,time_of_day,am_rush,Mondrian-split-CP,0.0,20.822850529100524,96,1.0,False
A_folds,F2,8,True,True,time_of_day,midday,ACI,0.9653465346534652,54.34281872175314,202,1.0,False
A_folds,F2,8,True,True,time_of_day,pm_rush,ACI,0.9338235294117648,43.12021693608,136,1.0,False
A_folds,F2,8,True,True,time_of_day,evening,ACI,1.0,28.868905318852697,114,1.0,False
A_folds,F2,8,True,True,time_of_day,night,ACI,0.7375886524822695,54.86675728920412,141,1.0,False
A_folds,F2,8,True,True,time_of_day,am_rush,ACI,0.9375,85.35701438492066,96,1.0,False
A_folds,F2,8,True,True,time_of_day,midday,ToD-ACI,0.9207920792079208,37.832551063439695,202,1.0,False
A_folds,F2,8,True,True,time_of_day,pm_rush,ToD-ACI,0.8970588235294118,39.07181770347029,136,1.0,False
A_folds,F2,8,True,True,time_of_day,evening,ToD-ACI,0.9035087719298246,27.352799278288323,114,1.0,False
A_folds,F2,8,True,True,time_of_day,night,ToD-ACI,0.8439716312056738,66.22950548459947,141,1.0,False
A_folds,F2,8,True,True,time_of_day,am_rush,ToD-ACI,0.78125,79.88436808311289,96,1.0,False
A_folds,F2,9,True,False,day_of_week,Thu,split-CP,0.7597402597402597,5.620738095238266,154,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Fri,split-CP,0.856140350877193,5.620738095238266,285,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Sat,split-CP,0.66,5.620738095238266,250,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Thu,Mondrian-split-CP,0.8376623376623377,6.724510822510874,154,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Fri,Mondrian-split-CP,0.8631578947368421,4.9168684489000665,285,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Sat,Mondrian-split-CP,0.668,4.8296280105820495,250,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Thu,ACI,0.8961038961038961,7.512206134474035,154,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Fri,ACI,0.8771929824561403,5.849138707458887,285,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Sat,ACI,0.848,10.858657877825868,250,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Thu,ToD-ACI,0.8961038961038961,7.902291791601904,154,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Fri,ToD-ACI,0.8736842105263158,5.288112249057007,285,0.2921167497751032,False
A_folds,F2,9,True,False,day_of_week,Sat,ToD-ACI,0.872,10.801964548821545,250,0.2921167497751032,False
A_folds,F2,9,True,False,occupancy_tercile,low,split-CP,0.5826771653543307,5.620738095238266,381,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,mid,split-CP,0.9607843137254902,5.620738095238266,102,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,high,split-CP,1.0,5.620738095238266,206,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,low,Mondrian-split-CP,0.6509186351706037,7.021658480190051,381,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,mid,Mondrian-split-CP,0.9215686274509804,4.9221205778609445,102,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,high,Mondrian-split-CP,0.970873786407767,2.266898045410098,206,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,low,ACI,0.8267716535433071,11.718941100796767,381,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,mid,ACI,0.8529411764705882,4.047700696271771,102,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,high,ACI,0.9611650485436892,3.2076054144075834,206,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,low,ToD-ACI,0.84251968503937,12.032028732835183,381,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,mid,ToD-ACI,0.8823529411764706,4.730742094144101,102,0.7132493009130043,False
A_folds,F2,9,True,False,occupancy_tercile,high,ToD-ACI,0.941747572815534,1.7369777829146753,206,0.7132493009130043,False
A_folds,F2,9,True,False,random_5,r0,split-CP,0.7676056338028169,5.620738095238266,142,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r3,split-CP,0.7985611510791367,5.620738095238266,139,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r2,split-CP,0.78,5.620738095238266,150,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r4,split-CP,0.7318840579710145,5.620738095238266,138,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r1,split-CP,0.7333333333333333,5.620738095238266,120,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r0,Mondrian-split-CP,0.8028169014084507,5.329939730978531,142,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r3,Mondrian-split-CP,0.8057553956834532,5.157279224239678,139,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r2,Mondrian-split-CP,0.8,5.135092680776061,150,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r4,Mondrian-split-CP,0.7536231884057971,5.53330478874324,138,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r1,Mondrian-split-CP,0.7666666666666667,5.3059663359788605,120,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r0,ACI,0.8661971830985915,7.266138237675221,142,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r3,ACI,0.8992805755395683,8.525698830545931,139,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r2,ACI,0.88,7.466577925284612,150,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r4,ACI,0.855072463768116,8.637546460986707,138,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r1,ACI,0.85,8.4143073182219,120,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r0,ToD-ACI,0.8802816901408451,7.242211160904828,142,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r3,ToD-ACI,0.8992805755395683,7.692152671801978,139,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r2,ToD-ACI,0.8533333333333334,7.292095442520455,150,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r4,ToD-ACI,0.8913043478260869,8.649359560058853,138,0.0696871502838824,False
A_folds,F2,9,True,False,random_5,r1,ToD-ACI,0.8666666666666667,8.662724351651464,120,0.0696871502838824,False
A_folds,F2,9,True,False,time_of_day,midday,split-CP,0.5247524752475248,5.620738095238266,202,1.0,False
A_folds,F2,9,True,False,time_of_day,pm_rush,split-CP,0.6691176470588235,5.620738095238266,136,1.0,False
A_folds,F2,9,True,False,time_of_day,evening,split-CP,0.9824561403508772,5.620738095238266,114,1.0,False
A_folds,F2,9,True,False,time_of_day,night,split-CP,1.0,5.620738095238266,141,1.0,False
A_folds,F2,9,True,False,time_of_day,am_rush,split-CP,0.7916666666666666,5.620738095238266,96,1.0,False
A_folds,F2,9,True,False,time_of_day,midday,Mondrian-split-CP,0.5841584158415841,6.663714285714377,202,1.0,False
A_folds,F2,9,True,False,time_of_day,pm_rush,Mondrian-split-CP,0.7867647058823529,8.253621693121659,136,1.0,False
A_folds,F2,9,True,False,time_of_day,evening,Mondrian-split-CP,0.9736842105263158,5.268862433862523,114,1.0,False
A_folds,F2,9,True,False,time_of_day,night,Mondrian-split-CP,0.9361702127659576,0.4729444444442379,141,1.0,False
A_folds,F2,9,True,False,time_of_day,am_rush,Mondrian-split-CP,0.7708333333333334,5.295738095238448,96,1.0,False
A_folds,F2,9,True,False,time_of_day,midday,ACI,0.8415841584158416,13.22185505693427,202,1.0,False
A_folds,F2,9,True,False,time_of_day,pm_rush,ACI,0.8823529411764706,11.022983926272577,136,1.0,False
A_folds,F2,9,True,False,time_of_day,evening,ACI,1.0,6.004710496780685,114,1.0,False
A_folds,F2,9,True,False,time_of_day,night,ACI,0.9716312056737588,2.132434937009384,141,1.0,False
A_folds,F2,9,True,False,time_of_day,am_rush,ACI,0.6145833333333334,3.993727995480597,96,1.0,False
A_folds,F2,9,True,False,time_of_day,midday,ToD-ACI,0.8613861386138614,13.268290158777774,202,1.0,False
A_folds,F2,9,True,False,time_of_day,pm_rush,ToD-ACI,0.875,11.630764041854189,136,1.0,False
A_folds,F2,9,True,False,time_of_day,evening,ToD-ACI,0.9385964912280702,3.657627483059522,114,1.0,False
A_folds,F2,9,True,False,time_of_day,night,ToD-ACI,0.9148936170212766,0.6224091241697673,141,1.0,False
A_folds,F2,9,True,False,time_of_day,am_rush,ToD-ACI,0.7916666666666666,6.85258669532629,96,1.0,False
A_folds,F2,10,False,False,day_of_week,Thu,split-CP,0.8896103896103896,4.802523809523806,154,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Fri,split-CP,0.936842105263158,4.802523809523805,285,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Sat,split-CP,1.0,4.802523809523805,250,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Thu,Mondrian-split-CP,0.8896103896103896,4.483159554730981,154,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Fri,Mondrian-split-CP,0.9403508771929824,4.392880618212195,285,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Sat,Mondrian-split-CP,1.0,4.475769841269839,250,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Thu,ACI,0.922077922077922,5.3911067563389,154,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Fri,ACI,0.9087719298245616,4.322313772647107,285,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Sat,ACI,0.916,2.218351455026455,250,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Thu,ToD-ACI,0.9155844155844156,5.799032020889163,154,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Fri,ToD-ACI,0.9228070175438596,4.490964954051795,285,0.2921167497751032,False
A_folds,F2,10,False,False,day_of_week,Sat,ToD-ACI,0.98,3.154692835978836,250,0.2921167497751032,False
A_folds,F2,10,False,False,occupancy_tercile,low,split-CP,0.915824915824916,4.802523809523806,297,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,mid,split-CP,0.9691780821917808,4.802523809523805,292,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,high,split-CP,0.99,4.802523809523804,100,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,low,Mondrian-split-CP,0.9090909090909092,4.2762379349046,297,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,mid,Mondrian-split-CP,0.976027397260274,4.365891199173732,292,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,high,Mondrian-split-CP,1.0,5.164371111111105,100,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,low,ACI,0.925925925925926,4.925740744384684,297,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,mid,ACI,0.9075342465753424,3.0236991403763667,292,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,high,ACI,0.9,2.708125793650794,100,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,low,ToD-ACI,0.9191919191919192,5.106300772272992,297,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,mid,ToD-ACI,0.9486301369863014,3.5373299856852936,292,0.3157669393596607,False
A_folds,F2,10,False,False,occupancy_tercile,high,ToD-ACI,0.99,4.121774669312169,100,0.3157669393596607,False
A_folds,F2,10,False,False,random_5,r0,split-CP,0.9507042253521126,4.802523809523805,142,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r3,split-CP,0.935251798561151,4.802523809523806,139,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r2,split-CP,0.9333333333333332,4.802523809523804,150,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r4,split-CP,0.9782608695652174,4.802523809523806,138,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r1,split-CP,0.95,4.802523809523806,120,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r0,Mondrian-split-CP,0.9507042253521126,4.496363905656158,142,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r3,Mondrian-split-CP,0.935251798561151,4.388557668151193,139,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r2,Mondrian-split-CP,0.9266666666666666,4.372097645502644,150,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r4,Mondrian-split-CP,0.9855072463768116,4.500794312169311,138,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r1,Mondrian-split-CP,0.9583333333333334,4.465854629629627,120,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r0,ACI,0.8802816901408451,3.7476215703310776,142,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r3,ACI,0.8920863309352518,3.961158501770013,139,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r2,ACI,0.92,3.8247172478755815,150,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r4,ACI,0.9492753623188406,3.6389584849530494,138,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r1,ACI,0.9333333333333332,3.8169214716610553,120,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r0,ToD-ACI,0.9366197183098592,4.390130644980996,142,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r3,ToD-ACI,0.9064748201438848,4.244635110958851,139,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r2,ToD-ACI,0.94,4.18196951499118,150,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r4,ToD-ACI,0.9710144927536232,4.390390988037726,138,0.0696871502838824,False
A_folds,F2,10,False,False,random_5,r1,ToD-ACI,0.9583333333333334,4.292307804232804,120,0.0696871502838824,False
A_folds,F2,10,False,False,time_of_day,midday,split-CP,0.9504950495049505,4.802523809523805,202,1.0,False
A_folds,F2,10,False,False,time_of_day,pm_rush,split-CP,0.9191176470588236,4.802523809523806,136,1.0,False
A_folds,F2,10,False,False,time_of_day,evening,split-CP,0.9649122807017544,4.802523809523805,114,1.0,False
A_folds,F2,10,False,False,time_of_day,night,split-CP,0.9716312056737588,4.802523809523804,141,1.0,False
A_folds,F2,10,False,False,time_of_day,am_rush,split-CP,0.9375,4.802523809523805,96,1.0,False
A_folds,F2,10,False,False,time_of_day,midday,Mondrian-split-CP,0.9455445544554456,4.532333333333327,202,1.0,False
A_folds,F2,10,False,False,time_of_day,pm_rush,Mondrian-split-CP,0.9485294117647058,5.66097222222222,136,1.0,False
A_folds,F2,10,False,False,time_of_day,evening,Mondrian-split-CP,0.9473684210526316,3.245928571428572,114,1.0,False
A_folds,F2,10,False,False,time_of_day,night,Mondrian-split-CP,0.9645390070921984,3.27948412698413,141,1.0,False
A_folds,F2,10,False,False,time_of_day,am_rush,Mondrian-split-CP,0.9479166666666666,5.66097222222222,96,1.0,False
A_folds,F2,10,False,False,time_of_day,midday,ACI,0.8762376237623762,3.754882732916149,202,1.0,False
A_folds,F2,10,False,False,time_of_day,pm_rush,ACI,0.8823529411764706,4.203873840824209,136,1.0,False
A_folds,F2,10,False,False,time_of_day,evening,ACI,0.9912280701754386,4.083000601250602,114,1.0,False
A_folds,F2,10,False,False,time_of_day,night,ACI,0.9716312056737588,3.8571454651206416,141,1.0,False
A_folds,F2,10,False,False,time_of_day,am_rush,ACI,0.8645833333333334,2.8869270407447503,96,1.0,False
A_folds,F2,10,False,False,time_of_day,midday,ToD-ACI,0.9306930693069309,4.12695004976688,202,1.0,False
A_folds,F2,10,False,False,time_of_day,pm_rush,ToD-ACI,0.9411764705882352,5.923550070028012,136,1.0,False
A_folds,F2,10,False,False,time_of_day,evening,ToD-ACI,0.9473684210526316,3.515146964633806,114,1.0,False
A_folds,F2,10,False,False,time_of_day,night,ToD-ACI,0.9645390070921984,3.1543143645164906,141,1.0,False
A_folds,F2,10,False,False,time_of_day,am_rush,ToD-ACI,0.9270833333333334,4.967889095568783,96,1.0,False
A_folds,F2,11,True,False,day_of_week,Thu,split-CP,0.8701298701298701,6.159951534906892,154,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Fri,split-CP,0.8526315789473684,6.561400183117726,285,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Sat,split-CP,0.916,6.272969309523809,250,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Thu,Mondrian-split-CP,0.935064935064935,7.685375287741361,154,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Fri,Mondrian-split-CP,0.856140350877193,5.9694858625941984,285,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Sat,Mondrian-split-CP,0.864,5.550058849206351,250,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Thu,ACI,0.8896103896103896,7.6289683086274,154,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Fri,ACI,0.887719298245614,6.954654953883025,285,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Sat,ACI,0.9,5.778698195045696,250,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Thu,ToD-ACI,0.8831168831168831,7.572622368552563,154,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Fri,ToD-ACI,0.887719298245614,6.574610522940348,285,0.2921167497751032,False
A_folds,F2,11,True,False,day_of_week,Sat,ToD-ACI,0.9,6.766792024290524,250,0.2921167497751032,False
A_folds,F2,11,True,False,occupancy_tercile,low,split-CP,0.7947761194029851,5.160393491148155,268,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,mid,split-CP,0.8410596026490066,7.135126984126983,151,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,high,split-CP,0.9851851851851852,7.135126984126982,270,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,low,Mondrian-split-CP,0.8395522388059702,6.130905783357743,268,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,mid,Mondrian-split-CP,0.8741721854304636,9.073662190336034,151,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,high,Mondrian-split-CP,0.9148148148148147,4.663556432490695,270,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,low,ACI,0.8731343283582089,8.00887920628639,268,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,mid,ACI,0.8807947019867549,8.802370908708657,151,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,high,ACI,0.9185185185185184,4.170647020914614,270,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,low,ToD-ACI,0.8805970149253731,8.189365363613032,268,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,mid,ToD-ACI,0.8741721854304636,9.159780291881289,151,0.6821496828927334,False
A_folds,F2,11,True,False,occupancy_tercile,high,ToD-ACI,0.9111111111111112,4.273218919797623,270,0.6821496828927334,False
A_folds,F2,11,True,False,random_5,r0,split-CP,0.8873239436619719,6.359950708882928,142,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r3,split-CP,0.8561151079136691,6.567074683110655,139,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r2,split-CP,0.8933333333333333,6.274229475308642,150,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r4,split-CP,0.9130434782608696,6.225802517061575,138,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r1,split-CP,0.8416666666666667,6.42201971400513,120,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r0,Mondrian-split-CP,0.8943661971830986,6.257881762799019,142,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r3,Mondrian-split-CP,0.8345323741007195,6.293272015720758,139,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r2,Mondrian-split-CP,0.8733333333333333,5.770767103174605,150,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r4,Mondrian-split-CP,0.8985507246376812,6.398053753546509,138,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r1,Mondrian-split-CP,0.8833333333333333,6.336962279040406,120,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r0,ACI,0.8943661971830986,6.880407147853451,142,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r3,ACI,0.8201438848920863,6.103495298998896,139,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r2,ACI,0.9333333333333332,6.7799749266474265,150,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r4,ACI,0.8913043478260869,6.702543050850116,138,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r1,ACI,0.925,6.952179071468654,120,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r0,ToD-ACI,0.8873239436619719,7.12597935296967,142,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r3,ToD-ACI,0.841726618705036,6.629466857682685,139,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r2,ToD-ACI,0.9133333333333332,6.5997209932659935,150,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r4,ToD-ACI,0.8985507246376812,6.703416904552775,138,0.0696871502838824,False
A_folds,F2,11,True,False,random_5,r1,ToD-ACI,0.9166666666666666,7.360260055916306,120,0.0696871502838824,False
A_folds,F2,11,True,False,time_of_day,midday,split-CP,0.8267326732673267,5.0087424429943,202,1.0,False
A_folds,F2,11,True,False,time_of_day,pm_rush,split-CP,0.8088235294117647,7.135126984126984,136,1.0,False
A_folds,F2,11,True,False,time_of_day,evening,split-CP,0.9736842105263158,7.135126984126983,114,1.0,False
A_folds,F2,11,True,False,time_of_day,night,split-CP,1.0,7.135126984126982,141,1.0,False
A_folds,F2,11,True,False,time_of_day,am_rush,split-CP,0.8020833333333334,6.096596788194444,96,1.0,False
A_folds,F2,11,True,False,time_of_day,midday,Mondrian-split-CP,0.8217821782178217,4.687212651622306,202,1.0,False
A_folds,F2,11,True,False,time_of_day,pm_rush,Mondrian-split-CP,0.9705882352941176,13.296597883597885,136,1.0,False
A_folds,F2,11,True,False,time_of_day,evening,Mondrian-split-CP,0.9385964912280702,6.22108333333334,114,1.0,False
A_folds,F2,11,True,False,time_of_day,night,Mondrian-split-CP,0.8652482269503546,1.607365079365081,141,1.0,False
A_folds,F2,11,True,False,time_of_day,am_rush,Mondrian-split-CP,0.8020833333333334,6.055934723600089,96,1.0,False
A_folds,F2,11,True,False,time_of_day,midday,ACI,0.8910891089108911,6.658576914536692,202,1.0,False
A_folds,F2,11,True,False,time_of_day,pm_rush,ACI,0.8897058823529411,10.788997518957077,136,1.0,False
A_folds,F2,11,True,False,time_of_day,evening,ACI,0.956140350877193,6.745716932271759,114,1.0,False
A_folds,F2,11,True,False,time_of_day,night,ACI,0.9858156028368794,3.383642808531107,141,1.0,False
A_folds,F2,11,True,False,time_of_day,am_rush,ACI,0.6875,5.658028797398589,96,1.0,False
A_folds,F2,11,True,False,time_of_day,midday,ToD-ACI,0.8910891089108911,6.647647998133145,202,1.0,False
A_folds,F2,11,True,False,time_of_day,pm_rush,ToD-ACI,0.9264705882352942,11.511644125958464,136,1.0,False
A_folds,F2,11,True,False,time_of_day,evening,ToD-ACI,0.9210526315789472,5.862024534189008,114,1.0,False
A_folds,F2,11,True,False,time_of_day,night,ToD-ACI,0.8865248226950354,1.980346954857593,141,1.0,False
A_folds,F2,11,True,False,time_of_day,am_rush,ToD-ACI,0.8125,9.12226703731261,96,1.0,False
A_folds,F2,12,True,False,day_of_week,Thu,split-CP,0.8701298701298701,14.284694444444428,154,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Fri,split-CP,0.8947368421052632,14.284694444444428,285,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Sat,split-CP,0.784,14.284694444444428,250,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Thu,Mondrian-split-CP,0.9025974025974026,16.647017625231904,154,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Fri,Mondrian-split-CP,0.8982456140350877,12.497176134781377,285,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Sat,Mondrian-split-CP,0.8,11.90925552380949,250,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Thu,ACI,0.8831168831168831,15.966841781294702,154,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Fri,ACI,0.9017543859649124,14.02578327299731,285,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Sat,ACI,0.872,21.72748278018278,250,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Thu,ToD-ACI,0.9025974025974026,16.438822417121127,154,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Fri,ToD-ACI,0.9087719298245616,13.575951507134826,285,0.2921167497751032,False
A_folds,F2,12,True,False,day_of_week,Sat,ToD-ACI,0.896,16.70340346560846,250,0.2921167497751032,False
A_folds,F2,12,True,False,occupancy_tercile,mid,split-CP,0.9319727891156464,14.284694444444428,147,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,low,split-CP,0.7053291536050157,14.284694444444428,319,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,high,split-CP,1.0,14.28469444444443,223,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,mid,Mondrian-split-CP,0.91156462585034,13.829075054889667,147,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,low,Mondrian-split-CP,0.7774294670846394,17.076593795093768,319,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,high,Mondrian-split-CP,0.9551569506726456,7.275077757610243,223,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,mid,ACI,0.8775510204081632,14.249636216391316,147,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,low,ACI,0.8119122257053292,20.83449577692133,319,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,high,ACI,1.0,14.113057782609358,223,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,mid,ToD-ACI,0.91156462585034,13.260681361722176,147,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,low,ToD-ACI,0.8746081504702194,22.46201746529333,319,0.6932536432348746,False
A_folds,F2,12,True,False,occupancy_tercile,high,ToD-ACI,0.937219730941704,6.555479670719567,223,0.6932536432348746,False
A_folds,F2,12,True,False,random_5,r0,split-CP,0.8802816901408451,14.284694444444431,142,0.0696871502838824,False
A_folds,F2,12,True,False,random_5,r3,split-CP,0.8201438848920863,14.284694444444428,139,0.0696871502838824,False
A_folds,F2,12,True,False,random_5,r2,split-CP,0.86,14.284694444444431,150,0.0696871502838824,False
A_folds,F2,12,True,False,random_5,r4,split-CP,0.8478260869565217,14.284694444444428,138,0.0696871502838824,False
A_folds,F2,12,True,False,random_5,r1,split-CP,0.8333333333333334,14.284694444444426,120,0.0696871502838824,False
