arm,dataset,facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi,n_test,dynamic,degenerate,cal_score_max,status
A12_v1_paired,belgrade,4,y_t+15min,0.9,EnbPI-daychunk,0.9322200392927308,23.753029820586875,31.784080305339696,0.9077380952380952,0.95734126984127,1018,True,False,45.8512996031746,ok
A12_v1_paired,belgrade,5,y_t+15min,0.9,EnbPI-oldchunk,0.9636542239685658,24.097269624709384,29.00443991996766,0.9484126984126984,0.9791666666666666,1018,True,False,38.95779365079365,ok
A12_v1_paired,belgrade,5,y_t+15min,0.9,EnbPI-daychunk,0.9666011787819252,24.12438706846125,28.95560825113612,0.9523809523809524,0.9811507936507936,1018,True,False,38.95779365079365,ok
A12_v1_paired,belgrade,6,y_t+15min,0.9,EnbPI-oldchunk,0.948919449901768,11.122484155434254,15.294870686175544,0.9226190476190476,0.9722222222222222,1018,True,False,8.971863095238099,ok
A12_v1_paired,belgrade,6,y_t+15min,0.9,EnbPI-daychunk,0.949901768172888,11.155576832676212,15.291448328471844,0.9246031746031746,0.9722222222222222,1018,True,False,8.971863095238099,ok
A12_v1_paired,belgrade,7,y_t+15min,0.9,EnbPI-oldchunk,0.8781925343811395,56.26991260523007,87.40857747173995,0.8363095238095238,0.9107142857142856,1018,True,False,61.99016666666665,ok
A12_v1_paired,belgrade,7,y_t+15min,0.9,EnbPI-daychunk,0.8801571709233792,56.28315805488141,87.2254795829462,0.8382936507936508,0.9117063492063492,1018,True,False,61.99016666666665,ok
A12_v1_paired,belgrade,8,y_t+15min,0.9,EnbPI-oldchunk,0.6296660117878192,32.38588728690102,127.98858604543965,0.4880952380952381,0.7787698412698413,1018,True,False,49.9036388888889,ok
A12_v1_paired,belgrade,8,y_t+15min,0.9,EnbPI-daychunk,0.6532416502946955,33.42797347107578,126.10346741772152,0.5158730158730159,0.7936507936507936,1018,True,False,49.9036388888889,ok
A12_v1_paired,belgrade,9,y_t+15min,0.9,EnbPI-oldchunk,0.7897838899803536,7.0381678343746845,24.228475041798426,0.7083333333333334,0.8680555555555556,1018,True,False,7.599436507936616,ok
A12_v1_paired,belgrade,9,y_t+15min,0.9,EnbPI-daychunk,0.8025540275049116,7.615930887434683,24.41047057702376,0.7221726190476189,0.8800099206349199,1018,True,False,7.599436507936616,ok
A12_v1_paired,belgrade,11,y_t+15min,0.9,EnbPI-oldchunk,0.9086444007858546,7.301030962984326,12.421381653358486,0.8700396825396826,0.9484126984126984,1018,True,False,11.381295634920637,ok
A12_v1_paired,belgrade,11,y_t+15min,0.9,EnbPI-daychunk,0.9135559921414538,7.421231517696277,12.365062732610498,0.8759920634920635,0.9513888888888888,1018,True,False,11.381295634920637,ok
A12_v1_paired,belgrade,12,y_t+15min,0.9,EnbPI-oldchunk,0.8713163064833006,16.28614815445639,30.049577660802942,0.8313492063492064,0.925595238095238,1018,True,False,30.83308333333332,ok
A12_v1_paired,belgrade,12,y_t+15min,0.9,EnbPI-daychunk,0.8762278978388998,16.524616668739036,30.09117121311215,0.8373015873015873,0.929563492063492,1018,True,False,30.83308333333332,ok
A12_v1_paired,belgrade,13,y_t+15min,0.9,EnbPI-oldchunk,0.8948919449901768,23.24617983983476,37.39197330838898,0.8501984126984127,0.9365079365079364,1018,True,False,35.01317460317455,ok
