facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler
29,True,y_t+60min,0.9,split-CP,0.9194630872483222,198.83729960317442,263.2229623548524
29,True,y_t+60min,0.9,ACI,0.8859060402684564,179.66381276208878,232.89368704421975
29,True,y_t+60min,0.95,split-CP,1.0,393.58902380952395,393.58902380952395
29,True,y_t+60min,0.95,ACI,0.9328859060402684,227.25560759561094,275.8817525300947
29,True,y_t+90min,0.9,split-CP,0.8993288590604027,234.78004349878395,343.9934331286628
29,True,y_t+90min,0.9,ACI,0.8993288590604027,222.03597499966878,291.26995547089786
29,True,y_t+90min,0.95,split-CP,1.0,677.0095476190476,677.0095476190476
29,True,y_t+90min,0.95,ACI,0.9463087248322147,306.0031643738871,378.62958642767614
30,True,y_t+30min,0.9,split-CP,0.9194630872483222,106.55442857142862,142.07292116757216
30,True,y_t+30min,0.9,ACI,0.8926174496644296,118.50023297936222,151.586689369728
30,True,y_t+30min,0.95,split-CP,0.959731543624161,154.71182936507918,174.66982792692022
30,True,y_t+30min,0.95,ACI,0.9463087248322147,145.8824887913169,186.6572703557628
30,True,y_t+60min,0.9,split-CP,0.9194630872483222,189.09198412698424,234.06621564397582
30,True,y_t+60min,0.9,ACI,0.8993288590604027,174.96588836955362,230.22572497869388
30,True,y_t+60min,0.95,split-CP,0.959731543624161,243.4032123015872,276.1122641818471
30,True,y_t+60min,0.95,ACI,0.9463087248322147,228.83418685416,279.17238569297956
30,True,y_t+90min,0.9,split-CP,0.9395973154362416,268.3885833333334,319.5252141825131
30,True,y_t+90min,0.9,ACI,0.8993288590604027,234.26084504742252,289.2059938593749
30,True,y_t+90min,0.95,split-CP,0.9798657718120806,378.4185789650537,396.49567191403605
30,True,y_t+90min,0.95,ACI,0.9463087248322147,319.38857974689495,358.8036189914583
