facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
9,y_t+5min,0.95,ACI,0.9479371316306484,5.639102200789839,6.954335632496735,,
9,y_t+5min,0.9,CQR,0.8840864440078585,3.388166676345243,6.040529533355463,0.855,0.91605
9,y_t+5min,0.95,CQR,0.93713163064833,4.398619741590428,7.196947938894261,,
9,y_t+15min,0.8,split-CP,0.6856581532416502,4.469566137566289,14.69769113756606,,
9,y_t+15min,0.8,ACI,0.7956777996070727,8.417081182297304,10.94097698320562,,
9,y_t+15min,0.85,split-CP,0.7396856581532416,5.631452380952396,17.070149585479637,,
9,y_t+15min,0.85,ACI,0.8447937131630648,9.358500419221688,12.165424170723067,,
9,y_t+15min,0.9,split-CP,0.7868369351669942,6.784513227513344,21.223912708098744,0.723,0.848
9,y_t+15min,0.9,ACI,0.8948919449901768,11.3624536666128,14.238908854897543,0.86295,0.926
9,y_t+15min,0.95,split-CP,0.8320235756385069,8.432952380952427,31.10685967590573,,
9,y_t+15min,0.95,ACI,0.9430255402750491,17.26714939222896,20.582178958638703,,
9,y_t+15min,0.9,CQR,0.8241650294695482,6.656197253173203,16.999752120214175,0.7699,0.88
9,y_t+15min,0.95,CQR,0.8870333988212181,8.116746369736628,20.15974980418045,,
9,y_t+30min,0.8,split-CP,0.6728880157170923,7.385559523809661,26.06636594439201,,
9,y_t+30min,0.8,ACI,0.793713163064833,15.267949884587964,21.590807744057614,,
9,y_t+30min,0.85,split-CP,0.7053045186640472,8.912148148147935,30.66503480034917,,
9,y_t+30min,0.85,ACI,0.843811394891945,17.145601190278747,22.656930531461164,,
9,y_t+30min,0.9,split-CP,0.7671905697445972,11.471562169312165,37.44781997899174,0.692,0.84
9,y_t+30min,0.9,ACI,0.8939096267190569,19.875328518722046,26.270190798119163,0.853,0.93105
9,y_t+30min,0.95,split-CP,0.8133595284872298,14.397809523809428,53.863174521172446,,
9,y_t+30min,0.95,ACI,0.9410609037328096,28.47550665386808,37.2020597495466,,
9,y_t+30min,0.9,CQR,0.8025540275049116,11.0627717792402,35.53419095046123,0.7289,0.86805
9,y_t+30min,0.95,CQR,0.8536345776031434,13.211195976739251,45.9106040602017,,
11,y_t+5min,0.8,split-CP,0.8467583497053045,2.449496769134411,4.087051989099999,,
11,y_t+5min,0.8,ACI,0.7966601178781926,2.10479602614696,3.556891659720982,,
11,y_t+5min,0.85,split-CP,0.9017681728880156,3.085661135928941,4.682542230531057,,
11,y_t+5min,0.85,ACI,0.8467583497053045,2.4690953130448463,3.959219713251106,,
11,y_t+5min,0.9,split-CP,0.9292730844793712,3.931321229768921,5.5556035243680135,0.906,0.95705
11,y_t+5min,0.9,ACI,0.8978388998035364,3.0787058652527706,4.801250853917602,0.87595,0.925
11,y_t+5min,0.95,split-CP,0.9528487229862476,4.867026319892728,6.908719902269018,,
11,y_t+5min,0.95,ACI,0.948919449901768,4.407119979616541,5.875907069336831,,
11,y_t+5min,0.9,CQR,0.9017681728880156,2.664358470902451,4.505644954097222,0.87795,0.92505
11,y_t+5min,0.95,CQR,0.9400785854616897,3.529235620986381,5.571774904355447,,
11,y_t+15min,0.8,split-CP,0.8605108055009824,4.548666058564877,8.47501573268469,,
11,y_t+15min,0.8,ACI,0.7966601178781926,4.662427685367642,7.875137415515977,,
11,y_t+15min,0.85,split-CP,0.8919449901768173,5.576261648137755,9.87370144432837,,
11,y_t+15min,0.85,ACI,0.8477406679764243,5.829277451892138,9.58995912293399,,
11,y_t+15min,0.9,split-CP,0.9165029469548134,6.921681059708319,11.985281542031789,0.886,0.94705
11,y_t+15min,0.9,ACI,0.8978388998035364,7.806886424647354,11.872439316509183,0.86895,0.92405
11,y_t+15min,0.95,split-CP,0.9459724950884086,9.644876170076197,15.719360530945618,,
11,y_t+15min,0.95,ACI,0.9479371316306484,9.689817754668566,14.606783352739264,,
11,y_t+15min,0.9,CQR,0.9155206286836935,5.513445668446756,9.938154098646526,0.885,0.945
11,y_t+15min,0.95,CQR,0.9479371316306484,7.494350555811742,13.429998719943589,,
