facility_id,dynamic,base,level,method,PICP,MPIW,Winkler,MAE,gamma,gamma_calB_picp,n_cal_b,degenerate,cal_score_max,n_test,n_cal
15,True,Ridge(linear),0.95,ACI,0.941871921182266,13.596895734956668,18.746268179672906,2.2972740132947025,0.02,0.9447368421052632,380.0,False,16.540765221247835,1015,760
16,True,RandomForest,0.9,split-CP,0.8886699507389163,6.422817995341643,9.533438131727788,1.4922334968853441,,,,False,11.72098611111111,1015,760
16,True,RandomForest,0.9,ACI,0.9014778325123153,6.434593017199914,9.243300034594123,1.4922334968853441,0.02,0.881578947368421,380.0,False,11.72098611111111,1015,760
16,True,RandomForest,0.95,split-CP,0.9458128078817734,8.298470517336161,11.137844889725303,1.4922334968853441,,,,False,11.72098611111111,1015,760
16,True,RandomForest,0.95,ACI,0.948768472906404,8.455201138170349,10.971804372010036,1.4922334968853441,0.02,0.9394736842105263,380.0,False,11.72098611111111,1015,760
16,True,GradBoost,0.9,split-CP,0.8886699507389163,6.4413447157846475,9.605475098666684,1.4974203631364364,,,,False,12.23898032274338,1015,760
16,True,GradBoost,0.9,ACI,0.9004926108374385,6.867859745550626,9.439181644231232,1.4974203631364364,0.02,0.8842105263157894,380.0,False,12.23898032274338,1015,760
16,True,GradBoost,0.95,split-CP,0.9586206896551724,8.809170676430888,11.184396826689378,1.4974203631364364,,,,False,12.23898032274338,1015,760
16,True,GradBoost,0.95,ACI,0.9497536945812808,8.556762801485359,11.321226031499885,1.4974203631364364,0.02,0.9394736842105263,380.0,False,12.23898032274338,1015,760
16,True,Ridge(linear),0.9,split-CP,0.9261083743842364,6.487846985520592,8.782123770449061,1.384164051113464,,,,False,12.147019182249917,1015,760
16,True,Ridge(linear),0.9,ACI,0.8985221674876848,5.894383212753205,8.968059240901102,1.384164051113464,0.02,0.8842105263157894,380.0,False,12.147019182249917,1015,760
16,True,Ridge(linear),0.95,split-CP,0.9596059113300492,8.123809509775544,10.666068520287865,1.384164051113464,,,,False,12.147019182249917,1015,760
16,True,Ridge(linear),0.95,ACI,0.948768472906404,8.161158375758358,11.25856324228322,1.384164051113464,0.02,0.9394736842105263,380.0,False,12.147019182249917,1015,760
17,True,RandomForest,0.9,split-CP,0.9142857142857143,9.65477737650964,13.23077037001495,2.0148879693605064,,,,False,11.793408730158724,1015,760
17,True,RandomForest,0.9,ACI,0.8896551724137931,8.717822646533362,13.35727011796359,2.0148879693605064,0.002,0.8973684210526316,380.0,False,11.793408730158724,1015,760
17,True,RandomForest,0.95,split-CP,0.9576354679802955,12.827836470913683,15.883776888460014,2.0148879693605064,,,,False,11.793408730158724,1015,760
17,True,RandomForest,0.95,ACI,0.9448275862068966,11.14821334569007,15.477272406862426,2.0148879693605064,0.02,0.9473684210526315,380.0,False,11.793408730158724,1015,760
17,True,GradBoost,0.9,split-CP,0.9241379310344827,10.61620555789934,14.106700582507054,2.130752269895243,,,,False,14.281400307642961,1015,760
17,True,GradBoost,0.9,ACI,0.8886699507389163,9.10114212437065,14.15693888371837,2.130752269895243,0.002,0.9,380.0,False,14.281400307642961,1015,760
17,True,GradBoost,0.95,split-CP,0.9517241379310345,13.019098862961087,16.828147259141662,2.130752269895243,,,,False,14.281400307642961,1015,760
17,True,GradBoost,0.95,ACI,0.9448275862068966,11.841465924960676,15.735884821448467,2.130752269895243,0.02,0.95,380.0,False,14.281400307642961,1015,760
17,True,Ridge(linear),0.9,split-CP,0.9083743842364532,9.320274175433589,13.384225580229161,1.8855656888189718,,,,False,13.152983207337591,1015,760
17,True,Ridge(linear),0.9,ACI,0.8955665024630541,8.79131719055533,13.02803862698298,1.8855656888189718,0.02,0.9,380.0,False,13.152983207337591,1015,760
17,True,Ridge(linear),0.95,split-CP,0.9408866995073891,11.59818065594868,16.067930354466853,1.8855656888189718,,,,False,13.152983207337591,1015,760
17,True,Ridge(linear),0.95,ACI,0.9448275862068966,11.226937718830774,15.727213192459475,1.8855656888189718,0.02,0.95,380.0,False,13.152983207337591,1015,760
18,True,RandomForest,0.9,split-CP,0.9497536945812808,11.278210317460308,13.137564345661632,1.6365514505837166,,,,False,14.4773253968254,1015,760
18,True,RandomForest,0.9,ACI,0.8935960591133005,8.20114427088146,12.532967304170016,1.6365514505837166,0.005,0.9026315789473685,380.0,False,14.4773253968254,1015,760
18,True,RandomForest,0.95,split-CP,0.9842364532019704,14.925317460317459,16.261302734120463,1.6365514505837166,,,,False,14.4773253968254,1015,760
18,True,RandomForest,0.95,ACI,0.9438423645320198,10.235443406620746,14.119840070894252,1.6365514505837166,0.02,0.95,380.0,False,14.4773253968254,1015,760
18,True,GradBoost,0.9,split-CP,0.9438423645320198,11.861397863072582,13.720214465491688,1.7787540707271325,,,,False,14.649585102773415,1015,760
18,True,GradBoost,0.9,ACI,0.8935960591133005,8.980801053978794,12.827399575454152,1.7787540707271325,0.005,0.8973684210526316,380.0,False,14.649585102773415,1015,760
18,True,GradBoost,0.95,split-CP,0.9822660098522168,15.537937082893507,16.821411110224517,1.7787540707271325,,,,False,14.649585102773415,1015,760
18,True,GradBoost,0.95,ACI,0.9477832512315271,11.09700862644651,14.93325827585375,1.7787540707271325,0.01,0.9473684210526315,380.0,False,14.649585102773415,1015,760
18,True,Ridge(linear),0.9,split-CP,0.9339901477832512,10.514642354940635,13.247507446267598,1.786569152478933,,,,False,16.50054230560955,1015,760
18,True,Ridge(linear),0.9,ACI,0.8945812807881773,7.86534641553148,11.713085905967253,1.786569152478933,0.02,0.9,380.0,False,16.50054230560955,1015,760
18,True,Ridge(linear),0.95,split-CP,0.9743842364532019,14.679033121346322,16.34343463944671,1.786569152478933,,,,False,16.50054230560955,1015,760
18,True,Ridge(linear),0.95,ACI,0.941871921182266,10.144441750386363,14.20418653486382,1.786569152478933,0.02,0.95,380.0,False,16.50054230560955,1015,760
19,True,RandomForest,0.9,split-CP,0.9251231527093596,12.274668114110852,15.77329140306419,2.3691490545852614,,,,False,16.064385582010583,1015,760
19,True,RandomForest,0.9,ACI,0.8886699507389163,10.974649743150483,15.454308641540909,2.3691490545852614,0.05,0.9026315789473685,380.0,False,16.064385582010583,1015,760
19,True,RandomForest,0.95,split-CP,0.9645320197044335,16.002584025571217,18.85795690756971,2.3691490545852614,,,,False,16.064385582010583,1015,760
19,True,RandomForest,0.95,ACI,0.9477832512315271,14.088618274523323,19.249536030549454,2.3691490545852614,0.02,0.95,380.0,False,16.064385582010583,1015,760
19,True,GradBoost,0.9,split-CP,0.9172413793103448,12.896841541138551,16.46846103149884,2.5144272385211597,,,,False,16.44064491128972,1015,760
19,True,GradBoost,0.9,ACI,0.8935960591133005,11.585822132588284,16.662262345306587,2.5144272385211597,0.005,0.9,380.0,False,16.44064491128972,1015,760
19,True,GradBoost,0.95,split-CP,0.9704433497536946,17.11003718794575,19.73770305959025,2.5144272385211597,,,,False,16.44064491128972,1015,760
19,True,GradBoost,0.95,ACI,0.9477832512315271,14.623723943872426,19.69525726488024,2.5144272385211597,0.02,0.95,380.0,False,16.44064491128972,1015,760
19,True,Ridge(linear),0.9,split-CP,0.9142857142857143,12.095803006016158,16.41036136928469,2.474182529368731,,,,False,13.71071553456264,1015,760
19,True,Ridge(linear),0.9,ACI,0.8837438423645321,11.000590979401654,15.397960530691988,2.474182529368731,0.05,0.9026315789473685,380.0,False,13.71071553456264,1015,760
19,True,Ridge(linear),0.95,split-CP,0.9566502463054187,15.334024297868455,19.577651315118704,2.474182529368731,,,,False,13.71071553456264,1015,760
19,True,Ridge(linear),0.95,ACI,0.9428571428571428,14.850953019814376,19.474271910985443,2.474182529368731,0.02,0.9552631578947368,380.0,False,13.71071553456264,1015,760
20,True,RandomForest,0.9,split-CP,0.9438423645320198,10.962037711030073,12.758789982750327,1.5059723984827431,,,,False,12.761498015873016,1015,760
20,True,RandomForest,0.9,ACI,0.8916256157635468,7.279670863851528,11.533431114730005,1.5059723984827431,0.01,0.9026315789473685,380.0,False,12.761498015873016,1015,760
20,True,RandomForest,0.95,split-CP,0.9783251231527094,14.130776147306442,15.091686721497801,1.5059723984827431,,,,False,12.761498015873016,1015,760
20,True,RandomForest,0.95,ACI,0.9448275862068966,10.046794344626365,12.951715671429463,1.5059723984827431,0.02,0.9526315789473684,380.0,False,12.761498015873016,1015,760
20,True,GradBoost,0.9,split-CP,0.941871921182266,11.554567945371135,13.823676889813608,1.7054322811014304,,,,False,14.67530724127306,1015,760
20,True,GradBoost,0.9,ACI,0.8906403940886699,8.031257220832043,12.296083797172267,1.7054322811014304,0.01,0.9026315789473685,380.0,False,14.67530724127306,1015,760
20,True,GradBoost,0.95,split-CP,0.9684729064039409,14.523559504484133,16.41625302326973,1.7054322811014304,,,,False,14.67530724127306,1015,760
20,True,GradBoost,0.95,ACI,0.9408866995073891,10.98142855567382,15.924866068385144,1.7054322811014304,0.005,0.95,380.0,False,14.67530724127306,1015,760
20,True,Ridge(linear),0.9,split-CP,0.948768472906404,11.774140004113892,13.882827095214319,1.6337406806892594,,,,False,14.464697852552582,1015,760
20,True,Ridge(linear),0.9,ACI,0.8926108374384236,7.12084528829093,10.673494134105608,1.6337406806892594,0.02,0.9026315789473685,380.0,False,14.464697852552582,1015,760
20,True,Ridge(linear),0.95,split-CP,0.9793103448275862,16.039387248823697,17.249573806358548,1.6337406806892594,,,,False,14.464697852552582,1015,760
20,True,Ridge(linear),0.95,ACI,0.9399014778325123,10.938918907542082,16.458214647298213,1.6337406806892594,0.002,0.95,380.0,False,14.464697852552582,1015,760
21,True,RandomForest,0.9,split-CP,0.916256157635468,9.505537966220967,14.97662806377166,1.9432646138253278,,,,False,16.14331746031746,1015,760
21,True,RandomForest,0.9,ACI,0.8975369458128079,9.108068288799323,14.983040284145703,1.9432646138253278,0.01,0.9,380.0,False,16.14331746031746,1015,760
21,True,RandomForest,0.95,split-CP,0.9576354679802955,12.130989381499726,19.79720422285249,1.9432646138253278,,,,False,16.14331746031746,1015,760
21,True,RandomForest,0.95,ACI,0.9458128078817734,12.319385244066279,18.52026377841279,1.9432646138253278,0.01,0.95,380.0,False,16.14331746031746,1015,760
21,True,GradBoost,0.9,split-CP,0.9054187192118227,9.820352605472648,15.383968751889663,2.1434203231825966,,,,False,12.621973661331015,1015,760
21,True,GradBoost,0.9,ACI,0.9014778325123153,9.918263690856527,15.53843797439264,2.1434203231825966,0.002,0.9026315789473685,380.0,False,12.621973661331015,1015,760
21,True,GradBoost,0.95,split-CP,0.954679802955665,12.816765929989817,19.869967739012314,2.1434203231825966,,,,False,12.621973661331015,1015,760
21,True,GradBoost,0.95,ACI,0.948768472906404,12.88554521237703,18.68388382236977,2.1434203231825966,0.01,0.9473684210526315,380.0,False,12.621973661331015,1015,760
21,True,Ridge(linear),0.9,split-CP,0.903448275862069,8.843180685825567,14.42163591440055,1.833095495266217,,,,False,18.081422124784496,1015,760
21,True,Ridge(linear),0.9,ACI,0.8995073891625616,8.909434425317043,14.707003524426101,1.833095495266217,0.002,0.9026315789473685,380.0,False,18.081422124784496,1015,760
21,True,Ridge(linear),0.95,split-CP,0.948768472906404,11.223559172515607,19.16477419300311,1.833095495266217,,,,False,18.081422124784496,1015,760
21,True,Ridge(linear),0.95,ACI,0.9566502463054187,12.549452956744135,19.410432113904115,1.833095495266217,0.002,0.95,380.0,False,18.081422124784496,1015,760
22,True,RandomForest,0.9,split-CP,0.9280788177339901,15.664133283041528,24.674141746754433,2.8147943564326563,,,,False,21.596675925925922,1015,760
22,True,RandomForest,0.9,ACI,0.8975369458128079,12.49259126332981,22.821289867134332,2.8147943564326563,0.01,0.9078947368421053,380.0,False,21.596675925925922,1015,760
22,True,RandomForest,0.95,split-CP,0.9684729064039409,23.100477677964246,34.005776476410816,2.8147943564326563,,,,False,21.596675925925922,1015,760
22,True,RandomForest,0.95,ACI,0.9507389162561576,21.619989946734524,35.01032434158614,2.8147943564326563,0.005,0.95,380.0,False,21.596675925925922,1015,760
22,True,GradBoost,0.9,split-CP,0.9458128078817734,17.825579758805805,24.857179765081952,2.9514079952917194,,,,False,21.505609168057727,1015,760
22,True,GradBoost,0.9,ACI,0.8876847290640394,13.073159370674231,21.218382648006312,2.9514079952917194,0.05,0.8973684210526316,380.0,False,21.505609168057727,1015,760
22,True,GradBoost,0.95,split-CP,0.9793103448275862,24.379520494919447,33.986529084532656,2.9514079952917194,,,,False,21.505609168057727,1015,760
22,True,GradBoost,0.95,ACI,0.9458128078817734,16.97171743487395,30.884955569967612,2.9514079952917194,0.02,0.95,380.0,False,21.505609168057727,1015,760
22,True,Ridge(linear),0.9,split-CP,0.9054187192118227,13.167661219107611,22.657758978379317,2.9343779073025695,,,,False,24.918118417732813,1015,760
22,True,Ridge(linear),0.9,ACI,0.8975369458128079,12.560886663361904,21.25798404197995,2.9343779073025695,0.01,0.9,380.0,False,24.918118417732813,1015,760
22,True,Ridge(linear),0.95,split-CP,0.9497536945812808,17.73657990312592,30.717347940551836,2.9343779073025695,,,,False,24.918118417732813,1015,760
22,True,Ridge(linear),0.95,ACI,0.9467980295566503,15.47862106282994,26.62605269952035,2.9343779073025695,0.02,0.95,380.0,False,24.918118417732813,1015,760
23,True,RandomForest,0.9,split-CP,0.9241379310344827,8.766785714285703,12.193985311714371,1.4424810838449997,,,,False,17.54995238095239,1015,760
23,True,RandomForest,0.9,ACI,0.896551724137931,7.175144210323521,11.13263995076261,1.4424810838449997,0.02,0.9,380.0,False,17.54995238095239,1015,760
23,True,RandomForest,0.95,split-CP,0.9684729064039409,12.276071428571441,15.588350001303203,1.4424810838449997,,,,False,17.54995238095239,1015,760
23,True,RandomForest,0.95,ACI,0.9458128078817734,9.723002350204073,14.973130348460144,1.4424810838449997,0.02,0.9447368421052632,380.0,False,17.54995238095239,1015,760
23,True,GradBoost,0.9,split-CP,0.9320197044334976,10.015195610653251,12.126341975202399,1.543970427036762,,,,False,16.282355166310907,1015,760
23,True,GradBoost,0.9,ACI,0.896551724137931,7.333453900489596,10.839978392244301,1.543970427036762,0.02,0.9,380.0,False,16.282355166310907,1015,760
23,True,GradBoost,0.95,split-CP,0.9793103448275862,13.900615348586458,15.110900001287265,1.543970427036762,,,,False,16.282355166310907,1015,760
23,True,GradBoost,0.95,ACI,0.9467980295566503,10.101352049936226,14.171169722340803,1.543970427036762,0.01,0.9421052631578948,380.0,False,16.282355166310907,1015,760
23,True,Ridge(linear),0.9,split-CP,0.9300492610837439,9.439425055019285,13.055023859036035,1.629697649888676,,,,False,17.965578360053314,1015,760
23,True,Ridge(linear),0.9,ACI,0.8945812807881773,7.5882150435853,11.555253705588667,1.629697649888676,0.02,0.8973684210526316,380.0,False,17.965578360053314,1015,760
23,True,Ridge(linear),0.95,split-CP,0.9733990147783251,13.830063724231081,17.050791131403667,1.629697649888676,,,,False,17.965578360053314,1015,760
23,True,Ridge(linear),0.95,ACI,0.9428571428571428,9.51793607709643,15.123641329106999,1.629697649888676,0.02,0.9447368421052632,380.0,False,17.965578360053314,1015,760
24,True,RandomForest,0.9,split-CP,0.9024630541871921,7.002718253968254,11.77019856256679,1.4143627407668047,,,,False,13.71438492063492,1015,760
24,True,RandomForest,0.9,ACI,0.8955665024630541,6.527751440750456,10.94894676485711,1.4143627407668047,0.02,0.9,380.0,False,13.71438492063492,1015,760
24,True,RandomForest,0.95,split-CP,0.9497536945812808,9.828833333333336,15.443676062762265,1.4143627407668047,,,,False,13.71438492063492,1015,760
24,True,RandomForest,0.95,ACI,0.9428571428571428,8.210310811374358,14.833026817316963,1.4143627407668047,0.02,0.9447368421052632,380.0,False,13.71438492063492,1015,760
24,True,GradBoost,0.9,split-CP,0.9024630541871921,6.579799315700299,10.919133411781232,1.4304122874554415,,,,False,13.995912938060663,1015,760
24,True,GradBoost,0.9,ACI,0.8896551724137931,6.396081383770881,10.751853738368277,1.4304122874554415,0.005,0.9,380.0,False,13.995912938060663,1015,760
24,True,GradBoost,0.95,split-CP,0.9428571428571428,8.295398559120997,14.340298051623938,1.4304122874554415,,,,False,13.995912938060663,1015,760
24,True,GradBoost,0.95,ACI,0.9458128078817734,8.686632008785912,14.234938524560475,1.4304122874554415,0.01,0.9473684210526315,380.0,False,13.995912938060663,1015,760
24,True,Ridge(linear),0.9,split-CP,0.9339901477832512,7.348439521237793,12.061958885409314,1.3329161078489418,,,,False,12.678714963720587,1015,760
24,True,Ridge(linear),0.9,ACI,0.8788177339901477,5.040729272001564,11.907038795663532,1.3329161078489418,0.002,0.9,380.0,False,12.678714963720587,1015,760
24,True,Ridge(linear),0.95,split-CP,0.9517241379310345,9.401388759719055,16.561745009676603,1.3329161078489418,,,,False,12.678714963720587,1015,760
24,True,Ridge(linear),0.95,ACI,0.9389162561576355,7.760433269091066,16.511693425543523,1.3329161078489418,0.002,0.9473684210526315,380.0,False,12.678714963720587,1015,760
