facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
6,y_t+60min,0.8,split-CP,0.7666666666666667,155.013634920635,281.29209332010583,,
6,y_t+60min,0.8,ACI,0.7866666666666666,182.14010616189367,276.7655399517149,,
6,y_t+60min,0.85,split-CP,0.82,198.63617063492072,308.6075792768959,,
6,y_t+60min,0.85,ACI,0.84,218.61258527269024,306.16441659137155,,
6,y_t+60min,0.9,split-CP,0.9,262.8149285714285,344.8332035714286,0.8210714285714286,0.9928571428571428
6,y_t+60min,0.9,ACI,0.8866666666666667,271.5794843732193,350.63524094627587,0.8,0.9646428571428568
6,y_t+60min,0.95,split-CP,0.94,319.6363690476192,390.6278611111111,,
6,y_t+60min,0.95,ACI,0.9333333333333332,299.3285065079365,405.3711279365077,,
6,y_t+60min,0.9,CQR,0.8933333333333333,223.9967343526721,288.9179885180112,0.8357142857142857,0.9571428571428572
6,y_t+60min,0.95,CQR,0.9333333333333332,304.69545602635634,375.6646494194173,,
6,y_t+90min,0.8,split-CP,0.7666666666666667,208.2882326647814,315.2563975887864,,
6,y_t+90min,0.8,ACI,0.7866666666666666,246.94207418792817,332.3480439275116,,
6,y_t+90min,0.85,split-CP,0.82,225.13688690476192,344.6667663489672,,
6,y_t+90min,0.85,ACI,0.84,256.08379859010466,347.4173215558542,,
6,y_t+90min,0.9,split-CP,0.9,281.5406840132314,385.0366406008531,0.8210714285714286,0.9857142857142858
6,y_t+90min,0.9,ACI,0.8933333333333333,303.32516031088977,406.13900148021554,0.8071428571428572,0.9714285714285714
6,y_t+90min,0.95,split-CP,0.94,350.7292109669564,452.5582420863301,,
6,y_t+90min,0.95,ACI,0.94,341.5915734867415,428.5995526717269,,
6,y_t+90min,0.9,CQR,0.86,286.51014739360124,361.401426406853,0.8,0.9214285714285714
6,y_t+90min,0.95,CQR,0.9533333333333334,429.9655426106226,485.15693087277486,,
7,y_t+30min,0.8,split-CP,0.72,32.281511904761935,54.04367658128905,,
7,y_t+30min,0.8,ACI,0.7733333333333333,36.54840123977873,52.84461043290042,,
7,y_t+30min,0.85,split-CP,0.7466666666666667,35.05303571428567,59.10839927849927,,
7,y_t+30min,0.85,ACI,0.8333333333333334,41.82977426527175,56.95157902717651,,
7,y_t+30min,0.9,split-CP,0.8466666666666667,40.41176190476188,65.88631705146707,0.8142857142857143,0.9357142857142856
7,y_t+30min,0.9,ACI,0.8866666666666667,51.43115539201538,63.028129850889854,0.8428571428571429,0.9357142857142856
7,y_t+30min,0.95,split-CP,0.9133333333333332,50.83366666666665,78.14483689273688,,
7,y_t+30min,0.95,ACI,0.94,62.51653151635402,74.98242648989896,,
7,y_t+30min,0.9,CQR,0.8733333333333333,50.902660924293855,70.55480659252378,0.8282142857142858,0.9142857142857144
7,y_t+30min,0.95,CQR,0.8866666666666667,58.084981713469546,90.5135930002216,,
7,y_t+60min,0.8,split-CP,0.6466666666666666,49.419888888888856,102.69794819023572,,
7,y_t+60min,0.8,ACI,0.78,64.86672256974506,95.33178065656564,,
7,y_t+60min,0.85,split-CP,0.7133333333333334,54.23456204906207,114.83563970658962,,
7,y_t+60min,0.85,ACI,0.8333333333333334,72.74355536676286,104.53529460838544,,
7,y_t+60min,0.9,split-CP,0.7933333333333333,68.07518452380951,125.9348284752285,0.7285714285714285,0.9
7,y_t+60min,0.9,ACI,0.8866666666666667,84.67614448773449,117.14760312169317,0.8214285714285714,0.9428571428571428
7,y_t+60min,0.95,split-CP,0.8666666666666667,86.37742857142861,137.81563835978827,,
7,y_t+60min,0.95,ACI,0.94,105.02580967291966,134.30098196729193,,
7,y_t+60min,0.9,CQR,0.8533333333333334,82.35688399506876,120.74814978073304,0.8067857142857143,0.9071428571428573
7,y_t+60min,0.95,CQR,0.8933333333333333,99.18269510292208,164.9227157936378,,
7,y_t+90min,0.8,split-CP,0.6733333333333333,64.29572021409362,142.17235825146145,,
7,y_t+90min,0.8,ACI,0.78,93.15512924661844,138.34367573839393,,
7,y_t+90min,0.85,split-CP,0.7733333333333333,83.8638373015872,152.71477554012355,,
7,y_t+90min,0.85,ACI,0.8333333333333334,99.9381565717806,153.68188888211515,,
7,y_t+90min,0.9,split-CP,0.8133333333333334,94.84669338037637,175.40862616274114,0.7642857142857142,0.8857142857142857
7,y_t+90min,0.9,ACI,0.88,118.9391705017388,174.6735769437511,0.8357142857142857,0.9428571428571428
7,y_t+90min,0.95,split-CP,0.88,118.3164603174603,214.5726826804916,,
7,y_t+90min,0.95,ACI,0.9266666666666666,142.77172446487242,185.58264847920933,,
7,y_t+90min,0.9,CQR,0.8666666666666667,106.58965169834173,152.42650756989457,0.8357142857142857,0.9214285714285714
7,y_t+90min,0.95,CQR,0.8666666666666667,134.44697058208462,252.45253269955992,,
9,y_t+30min,0.8,split-CP,0.8120805369127517,18.23476587301593,27.95740742516247,,
9,y_t+30min,0.8,ACI,0.785234899328859,18.29778711975944,27.96857018410374,,
9,y_t+30min,0.85,split-CP,0.906040268456376,25.036083333333305,32.16444800433222,,
9,y_t+30min,0.85,ACI,0.8389261744966443,21.238946236090527,31.349633445351564,,
9,y_t+30min,0.9,split-CP,0.953020134228188,33.6282261904762,39.46542444337915,0.9142857142857144,0.9857142857142858
9,y_t+30min,0.9,ACI,0.8993288590604027,24.435557592947685,36.94468124800257,0.85,0.9285714285714286
9,y_t+30min,0.95,split-CP,0.9865771812080536,45.722642857142894,50.31474549909451,,
9,y_t+30min,0.95,ACI,0.9463087248322148,39.58698821508468,52.32663693139448,,
9,y_t+30min,0.9,CQR,0.9395973154362416,30.575665486572987,38.58940668439068,0.9142857142857144,0.9714285714285714
9,y_t+30min,0.95,CQR,0.9731543624161074,43.64040406545488,51.49093541757605,,
9,y_t+60min,0.8,split-CP,0.825503355704698,29.40811904761904,44.53730340073796,,
9,y_t+60min,0.8,ACI,0.7785234899328859,32.079252257716185,45.12066753706772,,
9,y_t+60min,0.85,split-CP,0.8657718120805369,34.6957261904762,49.75419993398349,,
9,y_t+60min,0.85,ACI,0.8322147651006712,36.85722281177063,48.75016736597356,,
9,y_t+60min,0.9,split-CP,0.912751677852349,41.00456547619047,56.966893514483296,0.8642857142857143,0.9714285714285714
9,y_t+60min,0.9,ACI,0.8791946308724832,40.65007766422615,54.97535233083472,0.8071428571428572,0.9214285714285714
9,y_t+60min,0.95,split-CP,0.9932885906040269,83.95841269841276,85.56055449025253,,
9,y_t+60min,0.95,ACI,0.9261744966442952,51.32420744235257,69.0726754396796,,
9,y_t+60min,0.9,CQR,0.9395973154362416,50.28062558061931,58.98469954010054,0.9071428571428573,0.9714285714285714
9,y_t+60min,0.95,CQR,0.953020134228188,66.30442283653407,77.7364449273293,,
9,y_t+90min,0.8,split-CP,0.7651006711409396,38.93023617220592,56.63775210313252,,
9,y_t+90min,0.8,ACI,0.7785234899328859,41.43651468106941,57.85505034889868,,
9,y_t+90min,0.85,split-CP,0.87248322147651,45.891632936507904,61.35357053491045,,
9,y_t+90min,0.85,ACI,0.825503355704698,45.34358526820392,61.8656233114927,,
9,y_t+90min,0.9,split-CP,0.9194630872483222,53.58446428571426,69.46824958881567,0.8214285714285714,1.0
9,y_t+90min,0.9,ACI,0.87248322147651,51.1426451822509,67.80371919659831,0.7928571428571428,0.9285714285714286
9,y_t+90min,0.95,split-CP,0.9865771812080536,95.27630802611364,97.13694047429256,,
9,y_t+90min,0.95,ACI,0.912751677852349,59.31337601307751,79.24396549793462,,
9,y_t+90min,0.9,CQR,0.9261744966442952,57.02860862277856,73.19274936812803,0.8428571428571429,0.9928571428571428
9,y_t+90min,0.95,CQR,0.9731543624161074,89.86402434984552,97.57890023793657,,
10,y_t+30min,0.8,split-CP,0.8859060402684564,11.11491666666666,15.952692047512514,,
10,y_t+30min,0.8,ACI,0.8120805369127517,9.099010707506515,15.61093675126142,,
10,y_t+30min,0.85,split-CP,0.906040268456376,13.012059523809512,18.11004438197894,,
10,y_t+30min,0.85,ACI,0.8657718120805369,9.728106638048754,17.617263507155286,,
10,y_t+30min,0.9,split-CP,0.9261744966442952,14.813218253968271,21.02389746942097,0.8857142857142857,0.9571428571428572
10,y_t+30min,0.9,ACI,0.906040268456376,13.685348024831248,21.92226578827586,0.8714285714285714,0.9428571428571428
10,y_t+30min,0.95,split-CP,0.9463087248322148,18.613422619047643,26.33640830040577,,
10,y_t+30min,0.95,ACI,0.959731543624161,22.359307899222337,28.86493855864493,,
10,y_t+30min,0.9,CQR,0.9395973154362416,15.853425192384302,18.80002729365281,0.8928571428571429,0.9642857142857144
10,y_t+30min,0.95,CQR,0.9798657718120806,21.948951506171447,22.6425820463986,,
10,y_t+60min,0.8,split-CP,0.8926174496644296,17.079706349206337,21.166696535101728,,
10,y_t+60min,0.8,ACI,0.7986577181208053,14.375433804729944,21.78399810908704,,
10,y_t+60min,0.85,split-CP,0.9194630872483222,19.11165476190479,23.30558475373745,,
10,y_t+60min,0.85,ACI,0.8590604026845637,17.171437213699793,23.108499906785976,,
10,y_t+60min,0.9,split-CP,0.9463087248322148,22.883275793650792,26.80276897571109,0.9071428571428573,0.9642857142857144
10,y_t+60min,0.9,ACI,0.912751677852349,19.17458401246404,26.262436627783096,0.8714285714285714,0.9357142857142856
10,y_t+60min,0.95,split-CP,0.9731543624161074,26.42085714285713,31.6189406626185,,
10,y_t+60min,0.95,ACI,0.953020134228188,31.202420716028943,38.45824872284686,,
10,y_t+60min,0.9,CQR,0.9194630872483222,22.316725420415423,27.29343275131764,0.8857142857142857,0.9428571428571428
10,y_t+60min,0.95,CQR,0.9865771812080536,33.66968794172414,35.204642827901,,
